"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.0","1.5","5.0","6.5","52.9","40.6"
"SR GRID","0.0","0.0","1.5","5.0","6.5","52.9","40.6"
