"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6893","0","152.8","83.3","0.7","212"
"","Haryana","7292","0","153.9","104.4","0.0","268"
"","Rajasthan","9291","0","202.2","67.2","0.2","376"
"","Delhi","5157","0","104.0","85.4","0.5","157"
"","UP","17051","190","354.2","133.6","2.3","528"
"","Uttarakhand","1915","0","40.2","22.4","0.8","147"
"","HP","1273","0","26.2","8.8","3.4","244"
"","J&K","1986","497","39.7","22.6","-2.6","122"
"","Chandigarh","254","0","5.2","5.3","-0.1","17"
"WR","Chhattisgarh","3738","0","84.3","16.2","-0.3","282"
"","Gujarat","15211","0","335.1","86.7","0.2","302"
"","MP","8157","0","181.6","105.1","0.4","636"
"","Maharashtra","21379","967","477.9","130.5","4.3","968"
"","Goa","463","0","9.8","8.7","0.5","63"
"","DD","326","0","7.3","6.6","0.7","86"
"","DNH","750","0","17.2","17.4","-0.2","15"
"","Essar steel","455","0","8.5","9.4","-0.9","141"
"SR","Andhra Pradesh","7413","0","165.3","44.8","5.7","515"
"","Telangana","6855","0","146.3","67.1","-3.2","362"
"","Karnataka","9234","0","196.7","81.3","4.6","446"
"","Kerala","3547","0","74.5","52.4","1.5","243"
"","Tamil Nadu","14357","0","325.5","163.4","0.1","663"
"","Pondy","357","0","7.9","7.8","0.0","59"
"ER","Bihar","3886","0","70.8","65.7","1.5","200"
"","DVC","2921","0","65.6","-50.9","-2.4","230"
"","Jharkhand","1091","0","24.9","17.7","1.0","85"
"","Odisha","3853","0","76.6","17.6","0.5","220"
"","West Bengal","7649","0","145.6","36.5","0.4","250"
"","Sikkim","75","0","1.1","0.8","0.3","12"
"NER","Arunachal Pradesh","145","1","1.9","3.1","-1.1","22"
"","Assam","1258","213","19.2","15.2","0.4","120"
"","Manipur","153","1","2.4","2.5","-0.1","4"
"","Meghalaya","213","0","4.2","3.9","-1.3","46"
"","Mizoram","80","1","1.4","1.6","-0.3","1"
"","Nagaland","90","3","2.3","2.3","-0.3","7"
"","Tripura","233","10","3.6","3.5","-0.1","53"
