"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","206.4","-204.0","86.5","-83.7","-5.4","-0.1"
"Actual(MU)","209.5","-211.5","96.8","-86.9","-3.9","4.0"
"O/D/U/D(MU)","3.0","-7.5","10.3","-3.2","1.5","4.1"
