"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","205.0","-197.7","49.0","-51.0","-2.2","3.1"
"Actual(MU)","215.3","-215.0","47.1","-51.8","-1.4","-5.8"
"O/D/U/D(MU)","10.3","-17.3","-1.9","-0.8","0.8","-8.9"
