"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","115.7","-126.5","67.4","-58.4","-1.8","-3.6"
"Actual(MU)","112.6","-133.6","82.7","-59.1","-1.4","1.2"
"O/D/U/D(MU)","-3.1","-7.1","15.3","-0.7","0.4","4.8"
