"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38043","38481","34737","14603","2016","127880"
"Peak Shortage (MW)","1721","257","1696","138","224","4036"
"Energy Met (MU)","824","911","825","314","34","2908"
"Hydro Gen(MU)","102","40","88","17","4","252"
"Wind Gen(MU)","17","13","8","----------","----------","38"
