"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","179.3","-167.3","93.1","-110.2","-0.7","-5.8"
"Actual(MU)","183.5","-166.0","96.0","-110.4","0.5","3.7"
"O/D/U/D(MU)","4.2","1.3","2.9","-0.1","1.2","9.5"
