"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9329","0","212.3","108.3","0.0","152"
"","Haryana","8606","207","176.0","129.0","-2.1","164"
"","Rajasthan","9986","248","211.3","76.5","2.2","316"
"","Delhi","5077","12","105.9","85.5","0.7","202"
"","UP","14094","245","306.1","129.8","2.5","444"
"","Uttarakhand","1830","40","38.4","15.4","1.9","232"
"","HP","1292","0","26.4","6.4","0.9","140"
"","J&K","1765","441","35.7","16.9","-3.0","150"
"","Chandigarh","258","0","5.1","5.9","-0.8","7"
"WR","Chhattisgarh","3135","0","77.2","22.7","-0.6","278"
"","Gujarat","13309","37","288.1","58.2","-2.2","481"
"","MP","7180","0","155.1","91.1","-1.2","299"
"","Maharashtra","16798","0","350.0","104.1","3.3","458"
"","Goa","406","0","8.6","8.5","-0.4","6"
"","DD","327","0","7.0","6.7","0.3","80"
"","DNH","763","0","17.4","17.6","-0.2","19"
"","Essar steel","556","0","11.9","10.3","1.6","247"
"SR","Andhra Pradesh","7053","0","151.4","12.8","1.5","482"
"","Telangana","6884","0","144.4","75.0","3.2","662"
"","Karnataka","8421","0","184.2","58.9","1.6","412"
"","Kerala","3464","0","63.8","45.1","0.8","191"
"","Tamil Nadu","14233","0","295.4","130.3","0.7","628"
"","Pondy","334","0","6.8","7.0","-0.2","41"
"ER","Bihar","3359","100","69.3","69.1","0.2","0"
"","DVC","2784","150","59.9","-21.1","0.3","0"
"","Jharkhand","1147","0","20.9","15.5","-1.3","0"
"","Odisha","3962","150","78.7","22.9","0.6","0"
"","West Bengal","8151","0","151.6","45.5","2.0","0"
"","Sikkim","86","0","1.2","1.2","0.0","0"
"NER","Arunachal Pradesh","104","1","1.8","2.0","-0.2","10"
"","Assam","1520","112","28.0","19.5","2.4","270"
"","Manipur","138","0","1.9","2.4","-0.5","21"
"","Meghalaya","259","0","4.7","0.8","0.4","17"
"","Mizoram","77","0","1.2","1.0","0.1","9"
"","Nagaland","105","2","1.7","1.8","-0.1","20"
"","Tripura","253","4","3.9","3.3","0.9","101"
