"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","50243","41607","37720","18595","2386","150551"
"Peak Shortage (MW)","1415","70","0","400","189","2074"
"Energy Met (MU)","1117","915","846","382","43","3303"
"Hydro Gen(MU)","280","51","48","91","19","490"
"Wind Gen(MU)","5","65","118","----------","----------","188"
