"Share of RES in total generation (%)","7.29","9.67","26.32","0.08","0.05","11.80"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.87","13.95","49.20","22.62","54.30","31.37"
