"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35588","39033","30311","15738","1631","122301"
"Peak Shortage (MW)","1552","523","4932","478","260","7745"
"Energy Met (MU)","767","895","695","328","28","2713"
"Hydro Gen(MU)","160","39","48","46","5","298"
"Wind Gen(MU)","5","28","20","----------","----------","53"
