"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5010","105","99.0","54.1","6.0","500"
"","Haryana","6147","34","111.3","66.5","2.4","547"
"","Rajasthan","8669","0","186.2","50.9","0.7","628"
"","Delhi","3485","0","68.7","44.5","0.8","313"
"","UP","12068","2530","223.0","89.7","5.9","610"
"","Uttarakhand","1736","260","29.9","19.2","0.5","140"
"","HP","1312","0","23.9","15.3","-0.2","82"
"","J&K","1810","0","35.2","24.7","1.9","404"
"","Chandigarh","194","0","3.6","3.3","0.3","50"
"WR","Chhattisgarh","3070","18","63.8","9.8","0.8","307"
"","Gujarat","11437","48","259.1","50.9","-1.6","276"
"","MP","8572","0","189.1","108.0","-0.3","383"
"","Maharashtra","18915","125","388.7","126.0","-3.7","338"
"","Goa","427","0","8.1","7.9","-0.3","15"
"","DD","254","0","5.8","5.9","-0.1","16"
"","DNH","627","0","13.4","13.6","-0.2","102"
"","Essar steel","336","0","7.1","7.1","0.0","49"
"SR","Andhra Pradesh","5130","410","114.6","27.7","-1.8","227"
"","Telangana","5814","400","128.1","66.2","4.1","277"
"","Karnataka","7345","400","142.0","18.5","0.4","316"
"","Kerala","3025","450","59.6","26.6","1.7","340"
"","Tamil Nadu","10907","0","230.6","74.6","1.2","277"
"","Pondy","280","15","5.8","6.0","-0.1","24"
"ER","Bihar","2594","0","51.3","51.9","-2.4","285"
"","DVC","2627","0","57.1","-12.4","0.0","345"
"","Jharkhand","1057","0","21.7","11.3","-1.0","85"
"","Odisha","3772","0","69.8","17.5","-0.4","395"
"","West Bengal","6882","0","121.8","24.9","-1.2","445"
"","Sikkim","82","0","1.7","1.6","0.0","30"
"NER","Arunachal Pradesh","104","1","1.7","1.6","0.2","40"
"","Assam","1215","86","22.2","14.1","2.0","213"
"","Manipur","124","2","2.2","2.2","0.0","44"
"","Meghalaya","253","1","4.5","2.3","-0.3","30"
"","Mizoram","59","1","1.1","1.1","0.1","14"
"","Nagaland","111","1","2.0","1.4","0.0","27"
"","Tripura","192","2","2.7","0.9","-0.4","30"
