"Share of RES in total generation (%)","4.97","3.81","19.68","0.16","0.11","7.29"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","24.44","6.95","32.05","8.47","17.18","17.09"
