"Share of RES in total generation (%)","8.24","3.32","20.98","0.21","0.14","8.23"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.44","7.60","33.39","4.09","16.61","17.76"
