"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6985","0","154.1","64.8","1.0","199"
"","Haryana","7460","0","159.5","77.3","0.8","242"
"","Rajasthan","9105","0","199.7","55.7","0.3","287"
"","Delhi","4025","0","83.5","56.1","0.5","223"
"","UP","11611","2130","259.9","117.0","1.6","808"
"","Uttarakhand","1525","0","30.4","16.1","0.6","130"
"","HP","988","0","20.3","8.0","-1.6","57"
"","J&K","1812","0","35.1","21.0","1.8","345"
"","Chandigarh","202","0","4.1","4.1","0.0","29"
"WR","Chhattisgarh","3202","18","79.9","22.1","1.8","244"
"","Gujarat","12466","0","285.0","40.2","-0.1","373"
"","MP","7382","0","172.8","96.8","0.4","287"
"","Maharashtra","17420","141","389.4","128.1","6.5","356"
"","Goa","351","0","7.8","7.7","-0.3","82"
"","DD","199","0","3.6","3.9","-0.3","54"
"","DNH","577","0","12.8","12.8","0.0","10"
"","Essar steel","295","0","6.1","7.9","-1.7","59"
"SR","Andhra Pradesh","6042","0","139.7","30.0","3.2","346"
"","Telangana","6314","200","139.6","74.4","2.5","439"
"","Karnataka","6524","600","141.7","14.1","1.9","376"
"","Kerala","3127","150","58.9","25.9","2.0","318"
"","Tamil Nadu","10692","1467","241.1","65.8","2.5","443"
"","Pondy","280","35","5.9","5.7","0.2","33"
"ER","Bihar","2533","200","52.8","52.0","-1.6","310"
"","DVC","2246","0","51.6","-16.9","-0.6","160"
"","Jharkhand","936","0","19.6","13.6","-1.0","80"
"","Odisha","3599","200","73.3","22.3","2.5","270"
"","West Bengal","6293","0","126.3","25.4","-0.9","240"
"","Sikkim","64","0","0.8","1.4","-0.6","20"
"NER","Arunachal Pradesh","105","3","1.9","1.9","-0.1","21"
"","Assam","1128","157","23.0","13.5","3.5","229"
"","Manipur","112","6","2.2","2.1","0.1","41"
"","Meghalaya","238","5","3.9","0.8","-0.5","48"
"","Mizoram","80","4","1.0","1.0","0.0","17"
"","Nagaland","112","3","1.9","1.5","-0.1","24"
"","Tripura","266","0","3.4","2.1","-0.9","15"
