"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.32","4.33","11.79","16.41","54.27","29.32"
"SR GRID","0.00","0.32","4.33","11.79","16.41","54.27","B. Frequency Profile (%)29.32"
