"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6272","0","135.8","79.9","1.7","201"
"","Haryana","7077","0","139.0","103.6","-1.1","193"
"","Rajasthan","8348","135","182.7","71.6","-0.4","395"
"","Delhi","4858","0","99.4","82.1","-1.6","146"
"","UP","16183","605","335.3","137.4","1.2","280"
"","Uttarakhand","1880","0","38.7","18.9","-0.2","81"
"","HP","1285","0","25.6","11.9","-0.1","189"
"","J&K","1797","449","38.6","18.8","0.2","211"
"","Chandigarh","256","0","5.1","5.4","-0.3","15"
"WR","Chhattisgarh","3973","0","93.8","26.6","-1.4","161"
"","Gujarat","14812","0","336.0","70.2","2.4","630"
"","MP","8144","0","180.7","103.1","-2.5","251"
"","Maharashtra","21174","343","470.6","149.4","1.2","667"
"","Goa","494","0","10.5","8.7","1.2","113"
"","DD","320","0","7.2","6.9","0.3","79"
"","DNH","740","0","17.1","16.2","0.9","55"
"","Essar steel","476","0","9.0","8.9","0.1","224"
"SR","Andhra Pradesh","7620","0","165.2","34.2","2.5","759"
"","Telangana","7578","0","152.5","63.5","-5.4","466"
"","Karnataka","9742","0","208.3","85.3","3.4","535"
"","Kerala","3831","0","76.4","58.2","1.4","215"
"","Tamil Nadu","14992","0","331.2","188.9","5.4","855"
"","Pondy","368","0","7.9","8.2","-0.3","27"
"ER","Bihar","3997","0","76.7","69.3","1.0","225"
"","DVC","2992","0","67.5","-48.0","-1.8","235"
"","Jharkhand","1209","0","25.6","18.2","1.7","100"
"","Odisha","4285","0","83.5","26.7","-4.6","250"
"","West Bengal","8546","0","158.1","48.7","-0.4","250"
"","Sikkim","73","0","0.9","0.8","0.1","25"
"NER","Arunachal Pradesh","119","1","1.8","1.7","0.1","31"
"","Assam","1179","297","18.4","13.5","0.9","116"
"","Manipur","144","1","2.2","2.0","0.3","20"
"","Meghalaya","232","21","3.9","1.6","-0.6","76"
"","Mizoram","75","1","1.2","1.1","0.0","15"
"","Nagaland","112","10","2.3","1.8","0.3","61"
"","Tripura","208","32","3.4","2.0","0.4","82"
