"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9559","0","214.2","102.0","0.0","148"
"","Haryana","8936","0","181.5","136.9","-3.8","206"
"","Rajasthan","10109","0","221.7","77.8","-2.4","220"
"","Delhi","5244","0","108.1","83.7","-0.3","173"
"","UP","14050","680","310.1","133.6","3.4","578"
"","Uttarakhand","1915","0","40.7","16.7","3.1","492"
"","HP","1297","0","26.7","6.4","0.3","118"
"","J&K","1761","440","36.1","16.1","-2.0","163"
"","Chandigarh","297","0","5.9","6.0","-0.1","25"
"WR","Chhattisgarh","3421","0","79.1","25.3","3.8","485"
"","Gujarat","13782","0","298.8","79.1","-2.3","360"
"","MP","7136","0","153.8","95.5","-1.6","256"
"","Maharashtra","16690","0","351.1","116.3","-0.1","569"
"","Goa","449","0","9.2","8.3","0.3","0"
"","DD","328","0","7.2","6.8","0.4","68"
"","DNH","760","0","17.4","17.7","-0.3","13"
"","Essar steel","573","0","11.8","11.1","0.7","203"
"SR","Andhra Pradesh","6816","0","150.6","8.6","2.4","537"
"","Telangana","7202","0","148.2","78.3","2.7","681"
"","Karnataka","8457","0","183.4","62.1","-3.8","363"
"","Kerala","3355","0","65.3","43.3","1.1","188"
"","Tamil Nadu","13941","0","303.6","118.1","0.5","617"
"","Pondy","312","0","6.2","6.5","-0.3","31"
"ER","Bihar","3500","100","72.9","69.3","2.8","100"
"","DVC","2677","0","57.7","-23.0","-3.0","100"
"","Jharkhand","1062","0","20.8","15.2","-1.0","100"
"","Odisha","4026","200","81.0","20.7","2.1","300"
"","West Bengal","8234","0","157.0","45.5","2.5","250"
"","Sikkim","80","0","1.1","1.2","-0.2","0"
"NER","Arunachal Pradesh","104","2","2.0","2.6","-0.5","12"
"","Assam","1581","50","27.9","20.0","2.9","221"
"","Manipur","131","4","1.9","2.4","-0.5","21"
"","Meghalaya","221","0","4.5","1.1","0.7","16"
"","Mizoram","76","1","1.2","1.1","0.1","16"
"","Nagaland","103","2","1.8","1.8","-0.1","21"
"","Tripura","247","0","4.2","3.6","0.8","99"
