"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5810","0","116.8","62.3","-0.6","320"
"","Haryana","6965","0","127.7","87.7","-2.3","178"
"","Rajasthan","8739","0","189.8","44.0","1.1","214"
"","Delhi","4204","0","87.3","69.7","-2.6","79"
"","UP","13697","0","297.2","124.4","-0.4","408"
"","Uttarakhand","1776","0","36.8","25.1","0.7","193"
"","HP","1210","0","24.9","12.8","1.9","184"
"","J&K","2025","506","41.7","21.9","3.4","319"
"","Chandigarh","215","0","4.5","4.7","0.3","10"
"WR","Chhattisgarh","3752","0","88.0","28.3","-1.6","354"
"","Gujarat","13597","14","307.1","57.0","0.7","334"
"","MP","8127","0","176.6","95.3","-1.6","714"
"","Maharashtra","18758","0","423.1","130.0","1.6","1039"
"","Goa","450","0","9.3","8.8","0.6","84"
"","DD","304","0","6.8","6.7","0.1","36"
"","DNH","723","0","16.7","16.9","-0.2","4"
"","Essar steel","464","0","9.7","11.0","-1.4","108"
"SR","Andhra Pradesh","7336","0","161.7","27.6","1.9","652"
"","Telangana","6195","0","142.2","90.5","-0.8","228"
"","Karnataka","9092","0","204.7","54.7","0.5","387"
"","Kerala","3740","140","76.9","55.1","2.0","217"
"","Tamil Nadu","14540","0","337.9","141.0","-0.9","402"
"","Pondy","354","0","7.5","8.1","-0.6","23"
"ER","Bihar","3441","100","69.4","61.4","3.4","400"
"","DVC","3107","0","64.9","-36.9","1.0","250"
"","Jharkhand","1061","0","22.6","16.1","0.8","250"
"","Odisha","3752","0","86.2","27.6","1.3","210"
"","West Bengal","7857","0","158.9","46.1","1.9","200"
"","Sikkim","67","0","1.0","1.7","-0.6","30"
"NER","Arunachal Pradesh","116","1","2.0","2.5","-0.5","25"
"","Assam","1134","207","17.2","13.8","-0.4","209"
"","Manipur","89","36","1.3","1.9","-0.6","0"
"","Meghalaya","215","0","4.0","0.5","0.7","101"
"","Mizoram","76","4","1.2","1.2","-0.1","13"
"","Nagaland","101","4","1.8","1.6","0.2","32"
"","Tripura","215","17","3.3","2.9","-0.1","64"
