"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35601","39330","29956","15786","1939","122612"
"Peak Shortage (MW)","1350","92","1951","375","132","3900"
"Energy Met (MU)","771","970","704","308","36","2789"
"Hydro Gen(MU)","114","33","88","28","8","271"
"Wind Gen(MU)","15","19","9","----------","----------","43"
