"Share of RES in total generation (%)","9.81","4.46","22.14","0.31","0.07","9.34"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.89","9.58","36.18","7.58","14.05","20.25"
