"Share of RES in total generation (%)","6.92","10.34","26.77","0.44","0.04","11.46"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.74","12.66","38.50","13.60","28.27","25.92"
