"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","231.7","-233.0","76.5","-75.6","0.3","-0.2"
"Actual(MU)","219.4","-237.9","91.6","-72.7","-1.7","-1.2"
"O/D/U/D(MU)","-12.3","-4.9","15.2","2.9","-1.9","-1.1"
