"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","131.2","-128.2","55.2","-56.0","0.9","3.1"
"Actual(MU)","131.4","-134.2","59.3","-54.7","1.2","3.0"
"O/D/U/D(MU)","0.2","-6.0","4.1","1.3","0.3","-0.2"
