"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.0","0.0","48.4","51.6"
"SR GRID","0.0","0.2","5.1","10.3","5.3","75.6","19.0"
