"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.90","11.17","25.15","37.21","50.68","12.11"
"SR GRID","0.00","0.90","11.17","25.15","37.21","50.68","B. Frequency Profile (%)12.11"
