"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33893","33605","28910","14860","1738","113006"
"Peak Shortage (MW)","1746","133","2173","775","308","5135"
"Energy Met (MU)","879","746","687","319","33","2664"
"Hydro Gen(MU)","294","41","67","61","23","484"
"Wind Gen(MU)","28","54","67","----------","----------","149"
