"Share of RES in total generation (%)","5.77","8.68","18.86","0.16","0.05","9.10"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.27","14.94","46.89","19.82","26.53","26.74"
