"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","158.8","-258.1","166.6","-70.4","3.6","0.5"
"Actual(MU)","159.7","-263.2","164.4","-66.8","1.6","-4.4"
"O/D/U/D(MU)","0.9","-5.1","-2.2","3.5","-2.0","-4.9"
