"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.025","0.00","0.00","0.42","0.42","73.41","26.17"
"SR GRID","0.025","0.00","0.00","0.42","0.42","73.41","26.17"
