"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42798","40129","32866","15379","1898","133070"
"Peak Shortage (MW)","1740","336","2750","531","332","5689"
"Energy Met (MU)","1013","953","785","334","35","3120"
"Hydro Gen(MU)","300","22","79","63","7","471"
"Wind Gen(MU)","13","93","125","----------","----------","231"
