"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","199.1","-190.1","81.2","-89.6","4.7","5.3"
"Actual(MU)","209.4","-192.2","67.5","-93.9","5.1","-4.1"
"O/D/U/D(MU)","10.3","-2.1","-13.7","-4.3","0.4","-9.4"
