"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35809","36970","32647","15154","1775","122355"
"Peak Shortage (MW)","2367","306","1949","458","296","5376"
"Energy Met (MU)","716","841","764","294","33","2648"
"Hydro Gen(MU)","96","53","82","16","7","253"
"Wind Gen(MU)","5","14","17","----------","----------","37"
