"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.2","2.1","0.2","72.9","26.9"
"SR GRID","0.0","0.0","0.2","2.1","0.2","72.9","26.9"
