"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","96.7","-97.8","43.6","-57.3","11.6","-3.2"
"Actual(MU)","96.6","-100.0","46.7","-51.1","7.9","0.1"
"O/D/U/D(MU)","-0.1","-2.2","3.1","6.2","-3.7","3.3"
