"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37758","34830","32501","14665","1914","121668"
"Peak Shortage (MW)","2425","541","803","0","259","4028"
"Energy Met (MU)","817","764","750","296","34","2661"
"Hydro Gen(MU)","195","91","126","46","19","477"
"Wind Gen(MU)","7","29","59","----------","----------","94"
