"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.07","10.57","10.64","72.30","17.06"
"SR GRID","0.00","0.00","0.07","10.57","10.64","72.30","B. Frequency Profile (%)17.06"
