"Share of RES in total generation (%)","6.94","5.95","19.37","0.21","0.12","8.53"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","23.72","9.15","31.97","5.88","18.35","17.76"
