"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","136.6","-127.5","105.2","-116.1","3.3","1.5"
"Actual(MU)","134.5","-139.7","107.2","-110.4","3.6","-4.8"
"O/D/U/D(MU)","-2.1","-12.2","2.0","5.7","0.3","-6.3"
