"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.39","3.92","13.40","17.72","70.38","11.90"
"SR GRID","0.00","0.39","3.92","13.40","17.72","70.38","11.90"
