"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","594","1137","650","471","10","2861"
"Hydro","107","31","73","30","6","247"
"Nuclear","28","24","46","0","0","99"
"Gas, Naptha & Diesel","22","53","19","0","23","117"
"RES (Wind, Solar, Biomass & Others)","36","45","145","2","0","228"
"Total","786","1289","934","503","39","3551"
