"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.00","7.05","7.05","74.59","18.36"
"SR GRID","0.00","0.00","0.00","7.05","7.05","74.59","18.36"
