"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5605","0","115.1","46.7","-1.6","97","0.0"
"","Haryana","4979","0","98.4","62.4","0.1","193","0.0"
"","Rajasthan","9285","0","187.8","59.0","-1.1","140","0.0"
"","Delhi","2278","0","46.1","40.8","-0.1","197","0.0"
"","UP","14016","0","274.1","123.4","-0.4","564","0.0"
"","Uttarakhand","1140","0","23.1","10.3","-0.7","145","0.0"
"","HP","1027","0","18.9","9.6","-0.6","127","0.0"
"","J&K","2137","534","45.4","38.8","-1.9","-","10.7"
"","Chandigarh","135","0","2.5","3.2","-0.7","6","0.0"
"WR","Chhattisgarh","3192","0","69.9","13.9","-3.1","633","0.0"
"","Gujarat","12692","0","256.6","84.1","1.3","577","0.0"
"","MP","9293","0","186.3","59.6","-0.6","905","0.0"
"","Maharashtra","18331","0","406.8","118.0","-0.4","626","0.0"
"","Goa","499","0","9.3","8.1","0.5","63","0.0"
"","DD","291","0","4.1","3.9","0.2","45","0.0"
"","DNH","723","0","12.1","12.3","-0.2","64","0.0"
"","Essar steel","500","0","10.6","10.1","0.5","303","0.0"
"SR","Andhra Pradesh","8518","0","193.1","65.2","-0.1","585","0.0"
"","Telangana","9528","0","218.0","95.4","0.1","532","0.0"
"","Karnataka","12188","0","247.6","79.1","0.3","478","0.0"
"","Kerala","3993","0","81.4","59.2","0.8","240","0.0"
"","Tamil Nadu","15366","0","339.8","190.6","0.1","569","0.0"
"","Pondy","341","0","7.5","7.7","-0.2","30","0.0"
"ER","Bihar","3894","0","72.9","68.4","-0.6","460","0.0"
"","DVC","2909","0","59.4","-41.6","0.1","396","0.0"
"","Jharkhand","1000","0","21.9","16.9","-0.7","169","0.0"
"","Odisha","4219","0","81.6","34.9","2.4","267","0.0"
"","West Bengal","6981","0","136.7","37.4","0.5","309","0.0"
"","Sikkim","77","0","1.0","1.4","-0.4","18","0.0"
"NER","Arunachal Pradesh","92","2","2.0","2.1","-0.1","13","0.0"
"","Assam","1291","43","22.3","18.1","0.9","164","1.8"
"","Manipur","170","3","2.4","2.5","-0.1","21","0.0"
"","Meghalaya","335","0","5.8","4.8","0.0","44","0.0"
"","Mizoram","85","2","1.8","1.4","0.2","16","0.0"
"","Nagaland","110","2","2.1","1.8","0.1","16","0.0"
"","Tripura","241","3","3.8","3.1","-0.3","42","0.0"
