"Share of RES in total generation (%)","9.75","6.71","15.75","0.17","0.11","8.64"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.04","10.63","26.65","7.58","10.52","19.78"
