"Share of RES in total generation (%)","6.40","6.94","25.80","0.11","0.10","10.33"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","45.51","12.33","50.44","23.51","51.82","32.33"
