"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","205.3","-207.8","81.9","-78.8","4.2","4.8"
"Actual(MU)","194.8","-217.2","86.0","-80.3","8.6","-8.0"
"O/D/U/D(MU)","-10.5","-9.4","4.1","-1.4","4.4","-12.8"
