"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5250","0","97.5","39.9","1.0","183"
"","Haryana","6379","0","117.8","68.3","-1.1","204"
"","Rajasthan","9450","373","208.9","74.1","3.1","338"
"","Delhi","3777","2","63.3","50.1","1.0","270"
"","UP","12838","800","269.1","82.1","0.7","385"
"","Uttarakhand","1904","0","35.2","19.0","0.1","107"
"","HP","1234","50","25.7","20.4","0.0","205"
"","J&K","2169","542","44.4","38.7","2.0","256"
"","Chandigarh","222","0","3.7","3.7","0.0","38"
"WR","Chhattisgarh","3099","0","66.4","8.3","-1.2","490"
"","Gujarat","12839","0","274.6","83.6","-2.0","608"
"","MP","10189","0","200.3","122.8","-2.7","221"
"","Maharashtra","20239","0","407.9","143.5","3.7","660"
"","Goa","420","0","8.9","8.3","0.0","76"
"","DD","291","0","6.5","6.5","0.1","40"
"","DNH","729","0","16.6","16.7","-0.1","49"
"","Essar steel","636","0","7.6","7.0","0.6","175"
"SR","Andhra Pradesh","7077","0","153.8","6.0","3.7","1959"
"","Telangana","8154","0","157.7","71.4","0.1","653"
"","Karnataka","9048","0","199.1","71.5","3.6","539"
"","Kerala","3515","0","64.2","54.4","2.2","259"
"","Tamil Nadu","13430","0","287.3","153.6","1.9","683"
"","Pondy","310","0","6.2","6.5","-0.3","36"
"ER","Bihar","3624","-100","59.2","57.6","-0.8","250"
"","DVC","2376","0","56.9","-35.7","-2.6","240"
"","Jharkhand","1105","0","19.6","13.8","0.1","155"
"","Odisha","3819","0","70.9","19.0","2.2","300"
"","West Bengal","6455","0","107.8","19.4","4.9","280"
"","Sikkim","122","0","2.1","1.6","0.5","21"
"NER","Arunachal Pradesh","100","4","2.3","1.8","0.5","10"
"","Assam","1388","3","21.5","15.2","2.3","150"
"","Manipur","144","4","2.5","2.2","0.3","24"
"","Meghalaya","290","0","5.0","4.3","0.1","3"
"","Mizoram","81","2","1.6","1.1","0.5","25"
"","Nagaland","104","3","2.1","1.7","0.4","11"
"","Tripura","208","0","3.7","1.1","1.0","27"
