"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5077","210","99.4","44.3","2.5","198"
"","Haryana","5697","0","104.7","54.6","-0.2","204"
"","Rajasthan","9348","0","204.7","70.3","4.0","456"
"","Delhi","3157","0","42.0","38.0","-0.2","91"
"","UP","10113","1250","221.2","91.3","0.8","195"
"","Uttarakhand","1703","80","32.4","23.7","1.1","235"
"","HP","1353","0","24.3","17.6","0.7","113"
"","J&K","1911","0","40.5","30.9","2.8","292"
"","Chandigarh","189","0","3.5","3.3","0.2","28"
"WR","Chhattisgarh","3078","18","63.3","11.1","-0.2","244"
"","Gujarat","12650","0","281.9","62.3","-2.9","288"
"","MP","9148","0","202.7","121.6","-1.6","299"
"","Maharashtra","17401","58","381.3","100.6","-4.8","349"
"","Goa","403","0","7.7","7.3","0.0","66"
"","DD","274","0","6.1","5.0","1.0","14"
"","DNH","637","0","14.3","14.4","-0.2","38"
"","Essar steel","442","0","9.1","8.7","0.4","130"
"SR","Andhra Pradesh","5632","200","129.6","25.7","1.7","263"
"","Telangana","5834","0","122.4","67.5","4.5","324"
"","Karnataka","7762","600","162.8","24.3","1.9","321"
"","Kerala","3319","125","60.7","33.9","1.9","260"
"","Tamil Nadu","11199","766","242.6","72.1","1.7","381"
"","Pondy","302","0","6.0","6.2","-0.2","35"
"ER","Bihar","2501","100","50.6","50.1","-0.9","230"
"","DVC","2423","0","54.1","-13.8","0.9","180"
"","Jharkhand","997","0","20.3","10.4","-1.4","40"
"","Odisha","3516","0","64.2","20.9","-0.4","190"
"","West Bengal","6271","0","107.4","16.1","0.2","210"
"","Sikkim","125","0","1.9","1.2","0.7","45"
"NER","Arunachal Pradesh","111","1","1.8","1.4","0.4","67"
"","Assam","1135","125","21.1","12.9","3.6","183"
"","Manipur","130","3","2.3","2.4","0.0","41"
"","Meghalaya","280","0","4.6","3.8","-0.6","44"
"","Mizoram","76","1","1.2","1.0","0.2","30"
"","Nagaland","104","6","2.2","1.1","0.5","38"
"","Tripura","205","5","2.7","0.4","0.0","74"
