"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","46992","50099","42259","18042","2411","159803"
"Peak Shortage (MW)","639","0","0","0","34","673"
"Energy Met (MU)","981","1226","1053","369","43","3671"
"Hydro Gen (MU)","125","45","86","29","3","287"
"Wind Gen (MU)","17","26","41","----------","----------","84"
"Solar Gen (MU)*","37.86","25.90","88.89","1.48","0.04","154"
"Energy Shortage (MU)","11.6","0.0","0.0","0.0","0.7","12.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","49689","57485","49421","19241","2337","173972"
"","09:15","09:36","07:45","18:51","20:36","07:43"
