"Share of RES in total generation (%)","6.62","10.22","25.81","0.26","0.07","11.27"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.04","13.39","34.92","15.03","41.79","22.81"
