"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38900","32343","28726","14443","1678","116090"
"Peak Shortage (MW)","3155","244","2036","619","341","6395"
"Energy Met (MU)","940","726","665","326","31","2688"
"Hydro Gen(MU)","275","52","62","75","17","480"
"Wind Gen(MU)","18","44","90","----------","----------","151"
