"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36529","40921","35183","18054","2256","132943"
"Peak Shortage (MW)","1551","40","600","350","179","2720"
"Energy Met (MU)","856","1023","916","387","34","3217"
"Hydro Gen(MU)","138","20","64","33","9","263"
"Wind Gen(MU)","6","32","12","----------","----------","50"
