"Share of RES in total generation (%)","10.45","4.19","16.47","0.23","0.51","7.97"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.86","9.49","31.80","7.20","12.79","19.25"
