"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","315.5","-248.4","0.9","-75.1","11.3","4.2"
"Actual(MU)","316.0","-236.3","-24.7","-68.8","11.4","-2.4"
"O/D/U/D(MU)","0.5","12.0","-25.6","6.3","0.1","-6.6"
