"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9825","0","214.3","132.5","-1.3","132","0.0"
"","Haryana","9552","0","208.0","154.7","-0.3","178","0.0"
"","Rajasthan","10058","0","225.7","76.7","-3.3","98","0.0"
"","Delhi","6155","0","128.7","106.2","-0.6","154","0.0"
"","UP","21419","0","439.6","230.3","3.1","734","3.2"
"","Uttarakhand","1941","0","42.8","13.7","0.4","109","0.0"
"","HP","1409","0","29.9","-0.7","-0.1","53","0.0"
"","J&K","1935","484","38.6","16.9","-1.4","92","9.2"
"","Chandigarh","269","0","5.7","6.6","-0.9","-1","0.0"
"WR","Chhattisgarh","3938","37","88.5","36.9","1.8","280","0.4"
"","Gujarat","13107","0","288.7","91.0","5.2","580","0.0"
"","MP","8728","0","188.2","91.0","-0.5","517","0.0"
"","Maharashtra","18309","0","399.6","132.9","0.5","519","0.0"
"","Goa","541","0","10.2","9.7","-0.1","51","0.0"
"","DD","323","0","6.9","6.6","0.3","53","0.0"
"","DNH","790","0","18.5","18.5","0.0","28","0.0"
"","Essar steel","281","0","5.6","5.9","-0.3","271","0.0"
"SR","Andhra Pradesh","7155","6","163.6","31.6","0.5","383","0.0"
"","Telangana","9308","0","190.3","58.0","0.2","385","0.0"
"","Karnataka","8654","0","170.5","13.4","-3.9","635","0.0"
"","Kerala","3279","0","65.1","43.8","1.6","200","0.0"
"","Tamil Nadu","14102","0","296.9","117.0","-1.1","921","0.0"
"","Pondy","381","0","7.9","8.1","-0.2","28","0.0"
"ER","Bihar","5747","0","115.3","113.5","-2.1","500","0.0"
"","DVC","2776","0","60.2","-29.7","0.1","200","0.0"
"","Jharkhand","1287","0","25.4","17.0","-0.9","80","0.0"
"","Odisha","4615","0","93.6","20.2","8.5","1000","0.0"
"","West Bengal","8763","0","171.8","74.8","-0.2","250","0.0"
"","Sikkim","96","0","1.0","1.4","-0.4","5","0.0"
"NER","Arunachal Pradesh","119","1","2.4","2.5","-0.1","22","0.0"
"","Assam","1883","92","33.3","28.3","-0.3","132","3.7"
"","Manipur","166","3","2.5","2.5","0.0","21","0.0"
"","Meghalaya","314","0","5.3","2.5","-0.3","110","0.0"
"","Mizoram","92","1","1.9","0.6","0.6","58","0.0"
"","Nagaland","170","2","2.5","2.3","-0.3","44","0.0"
"","Tripura","296","3","5.2","4.8","0.1","73","0.0"
