"Share of RES in total generation (%)","6.81","10.54","29.79","0.25","0.09","12.26"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.42","13.46","38.55","15.21","36.28","26.78"
