"Share of RES in total generation (%)","6.56","4.51","15.33","0.19","0.05","6.95"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.78","10.13","29.63","24.16","48.15","24.42"
