"","NR","WR","SR","ER","NER","All India"
"Coal","475","1172","452","406","7","2511"
"Lignite","21","16","50","0","0","86"
"Hydro","113","18","55","26","7","219"
"Nuclear","25","19","36","0","0","80"
"Gas, Naptha & Diesel","26","35","23","0","29","113"
"RES (Wind, Solar, Biomass & Others)","62","37","150","1","0","249"
"Total","721","1297","766","432","43","3259"
