"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43851","41427","32565","17370","2208","137422"
"Peak Shortage (MW)","2146","213","1200","358","200","4117"
"Energy Met (MU)","1011","948","743","355","40","3097"
"Hydro Gen(MU)","369","89","78","76","28","640"
"Wind Gen(MU)","25","75","58","----------","----------","158"
