"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41814","36290","32400","16053","1979","128536"
"Peak Shortage (MW)","2925","756","1350","413","315","5759"
"Energy Met (MU)","948","745","768","338","38","2837"
"Hydro Gen(MU)","340","64","127","85","16","632"
"Wind Gen(MU)","14","35","60","----------","----------","108"
