"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5175","0","100.6","56.5","0.5","131"
"","Haryana","5519","0","111.2","71.6","-1.3","244"
"","Rajasthan","10133","0","211.8","72.3","3.1","446"
"","Delhi","3153","0","56.9","42.6","0.1","341"
"","UP","11110","1540","235.6","101.1","1.1","276"
"","Uttarakhand","1790","0","32.9","22.0","1.1","167"
"","HP","1401","1","25.0","21.9","-0.8","81"
"","J&K","2192","548","44.2","34.4","2.1","278"
"","Chandigarh","189","0","3.4","3.5","0.3","21"
"WR","Chhattisgarh","3492","276","83.8","34.6","1.7","400"
"","Gujarat","12910","0","284.6","64.1","1.9","319"
"","MP","9411","0","194.2","111.1","-2.0","479"
"","Maharashtra","18938","4","409.1","111.5","-3.3","562"
"","Goa","441","0","9.3","7.9","0.7","41"
"","DD","300","0","6.8","6.4","0.3","31"
"","DNH","703","0","16.4","16.6","-0.2","106"
"","Essar steel","461","0","9.3","7.8","1.5","198"
"SR","Andhra Pradesh","7107","0","153.4","22.7","2.0","619"
"","Telangana","6244","0","144.3","94.7","1.9","251"
"","Karnataka","9359","0","201.3","57.7","-2.9","423"
"","Kerala","3614","0","71.1","51.4","2.0","199"
"","Tamil Nadu","13819","0","297.1","147.2","2.5","606"
"","Pondy","300","0","6.4","6.7","-0.3","24"
"ER","Bihar","3195","100","61.8","56.3","2.2","250"
"","DVC","2908","0","59.0","-21.8","-0.3","210"
"","Jharkhand","936","100","20.6","11.3","1.2","130"
"","Odisha","3977","0","75.7","23.6","2.1","310"
"","West Bengal","7119","0","134.8","32.0","2.0","380"
"","Sikkim","92","0","1.9","1.4","0.5","30"
"NER","Arunachal Pradesh","110","0","2.0","1.8","0.2","41"
"","Assam","1321","22","20.9","15.2","1.5","180"
"","Manipur","156","1","2.3","2.4","0.0","29"
"","Meghalaya","337","0","5.4","4.9","-0.3","53"
"","Mizoram","84","0","1.3","1.1","0.2","33"
"","Nagaland","100","0","1.9","1.6","0.2","33"
"","Tripura","218","2","3.4","0.9","0.5","57"
