"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6345","53","133.7","95.5","-0.8","147"
"","Haryana","6900","0","134.1","87.7","-0.4","228"
"","Rajasthan","8123","0","178.8","70.5","1.3","461"
"","Delhi","5125","0","102.4","77.8","-1.3","154"
"","UP","12643","2405","272.3","125.6","2.5","434"
"","Uttarakhand","1834","40","35.0","18.9","-2.5","168"
"","HP","1163","0","24.3","4.1","-0.4","82"
"","J&K","1740","348","30.5","19.9","-3.6","191"
"","Chandigarh","257","0","5.2","5.3","0.3","14"
"WR","Chhattisgarh","3501","96","78.1","26.5","-2.6","207"
"","Gujarat","13360","0","297.6","66.4","1.7","363"
"","MP","7390","0","157.9","91.4","-2.0","220"
"","Maharashtra","19996","56","423.4","119.7","0.4","400"
"","Goa","400","0","8.9","8.4","-0.2","52"
"","DD","295","0","6.5","6.7","-0.2","36"
"","DNH","696","0","16.0","16.4","-0.3","40"
"","Essar steel","443","0","9.0","8.9","0.1","134"
"SR","Andhra Pradesh","6605","0","149.5","36.8","2.4","444"
"","Telangana","5599","0","126.5","72.4","1.0","205"
"","Karnataka","7898","400","170.2","23.6","1.2","334"
"","Kerala","3033","125","58.7","34.1","1.3","196"
"","Tamil Nadu","11422","200","262.5","91.2","0.2","343"
"","Pondy","326","0","7.0","7.0","0.0","27"
"ER","Bihar","2733","200","48.1","47.5","-1.5","400"
"","DVC","2665","0","62.2","-26.6","3.1","120"
"","Jharkhand","902","0","20.9","13.4","-0.7","100"
"","Odisha","3744","0","67.2","19.4","0.3","220"
"","West Bengal","7079","0","143.4","45.2","-0.8","250"
"","Sikkim","99","0","1.0","1.3","-0.2","26"
"NER","Arunachal Pradesh","101","5","1.3","1.3","-0.1","46"
"","Assam","996","349","22.7","14.4","3.8","180"
"","Manipur","121","6","1.9","2.0","-0.1","51"
"","Meghalaya","253","0","4.2","3.2","-0.1","74"
"","Mizoram","76","4","1.2","1.0","0.3","31"
"","Nagaland","112","4","1.9","1.6","0.3","22"
"","Tripura","225","0","3.0","0.6","0.3","62"
