"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8409","0","151.0","108.5","-9.6","211"
"","Haryana","7104","0","143.0","115.3","-8.6","169"
"","Rajasthan","8082","0","170.6","41.2","-0.4","353"
"","Delhi","5397","0","98.3","83.9","-4.1","21"
"","UP","13395","525","272.2","128.6","-3.1","500"
"","Uttarakhand","1655","0","33.2","21.7","2.2","248"
"","HP","1235","0","26.1","4.3","0.7","168"
"","J&K","1752","438","32.1","18.4","-3.9","35"
"","Chandigarh","243","0","5.1","5.5","0.3","26"
"WR","Chhattisgarh","3016","0","73","23","0","395"
"","Gujarat","12658","0","280","48","-1","367"
"","MP","6442","0","141","104","2","651"
"","Maharashtra","15595","0","342","78","1","938"
"","Goa","425","0","8","8","0","35"
"","DD","292","0","7","6","0","69"
"","DNH","730","0","17","17","0","31"
"","Essar steel","556","0","11","10","1","461"
"SR","Andhra Pradesh","6018","0","125","14.2","2.8","627"
"","Telangana","5505","0","119","73.1","1.0","237"
"","Karnataka","7098","0","139","49.9","2.0","514"
"","Kerala","3302","0","63","47.1","1.6","168"
"","Tamil Nadu","13618","0","289","110.9","0.8","478"
"","Pondy","338","0","7","7.4","-0.2","31"
"ER","Bihar","3567","100","75","71.2","0.0","288"
"","DVC","2670","0","61","-20.9","1.5","201"
"","Jharkhand","1052","0","21","17.0","-0.9","105"
"","Odisha","3841","0","79","28.1","4.2","950"
"","West Bengal","7196","0","149","32.0","2.8","432"
"","Sikkim","91","0","1","1.5","-0.1","18"
"NER","Arunachal Pradesh","91","1","2","2.6","-1.0","22"
"","Assam","1409","158","27","20.5","0.9","277"
"","Manipur","127","5","2","2.6","-1.1","41"
"","Meghalaya","264","0","5","0.5","0.5","81"
"","Mizoram","74","1","1","1.2","0.0","19"
"","Nagaland","97","4","1","2.1","-0.7","28"
"","Tripura","236","1","4","3.8","0.8","93"
