"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","180.2","-192.2","94.8","-85.9","2.4","-0.7"
"Actual(MU)","172.1","-193.1","92.7","-83.7","2.0","-10.0"
"O/D/U/D(MU)","-8.2","-0.9","-2.0","2.2","-0.4","-9.3"
